thread,action,start,end
0,updateVehicle,1684248746072,1684248746370
0,addVehicle,1684248746370,1684248746682
0,updateVehicle,1684248746682,1684248747031
0,updateVehicle,1684248747032,1684248747344
0,updateVehicle,1684248747344,1684248747705
0,updateVehicle,1684248747705,1684248748051
0,updateVehicle,1684248748051,1684248748397
0,updateVehicle,1684248748397,1684248748807
0,addVehicle,1684248748807,1684248749113
0,updateVehicle,1684248749113,1684248749521
0,updateVehicle,1684248749522,1684248749822
0,updateVehicle,1684248749822,1684248750162
0,updateVehicle,1684248750162,1684248750545
0,updateVehicle,1684248750545,1684248750849
0,updateVehicle,1684248750849,1684248751290
0,updateVehicle,1684248751290,1684248751667
0,updateVehicle,1684248751667,1684248752010
0,updateVehicle,1684248752010,1684248752335
0,updateVehicle,1684248752335,1684248752645
0,addVehicle,1684248752646,1684248753018
0,updateVehicle,1684248753018,1684248753374
0,updateVehicle,1684248753374,1684248753728
0,updateVehicle,1684248753728,1684248754080
0,updateVehicle,1684248754080,1684248754443
0,updateVehicle,1684248754443,1684248754810
0,addVehicle,1684248754810,1684248755231
0,updateVehicle,1684248755231,1684248755532
0,updateVehicle,1684248755532,1684248755885
0,updateVehicle,1684248755885,1684248756195
0,updateVehicle,1684248756195,1684248756606
0,updateVehicle,1684248756606,1684248756960
0,updateVehicle,1684248756960,1684248757326
0,updateVehicle,1684248757326,1684248757657
0,updateVehicle,1684248757657,1684248757959
0,updateVehicle,1684248757959,1684248758322
0,updateVehicle,1684248758322,1684248758695
0,addVehicle,1684248758695,1684248759026
0,updateVehicle,1684248759027,1684248759374
0,updateVehicle,1684248759374,1684248759765
0,updateVehicle,1684248759765,1684248760070
0,updateVehicle,1684248760070,1684248760430
0,updateVehicle,1684248760430,1684248760824
0,updateVehicle,1684248760824,1684248761179
0,addVehicle,1684248761179,1684248761599
0,updateVehicle,1684248761600,1684248761992
0,updateVehicle,1684248761992,1684248762313
0,updateVehicle,1684248762313,1684248762684
0,updateVehicle,1684248762684,1684248762996
0,updateVehicle,1684248762996,1684248763417
0,updateVehicle,1684248763417,1684248763746
0,addVehicle,1684248763746,1684248764105
0,updateVehicle,1684248764105,1684248764512
0,updateVehicle,1684248764512,1684248764883
0,addVehicle,1684248764883,1684248765244
0,updateVehicle,1684248765244,1684248765622
0,updateVehicle,1684248765622,1684248765922
0,updateVehicle,1684248765922,1684248766255
0,updateVehicle,1684248766255,1684248766625
0,updateVehicle,1684248766625,1684248766974
0,updateVehicle,1684248766974,1684248767317
0,updateVehicle,1684248767317,1684248767635
0,updateVehicle,1684248767635,1684248767964
0,addVehicle,1684248767965,1684248768395
0,updateVehicle,1684248768396,1684248768982
0,updateVehicle,1684248768982,1684248769286
0,updateVehicle,1684248769286,1684248769589
0,updateVehicle,1684248769589,1684248769959
0,updateVehicle,1684248769960,1684248770324
0,updateVehicle,1684248770324,1684248770712
0,updateVehicle,1684248770712,1684248771072
0,updateVehicle,1684248771072,1684248771423
0,addVehicle,1684248771423,1684248771820
0,updateVehicle,1684248771820,1684248772200
0,updateVehicle,1684248772200,1684248772551
0,updateVehicle,1684248772551,1684248772921
0,updateVehicle,1684248772921,1684248773302
0,updateVehicle,1684248773302,1684248773674
0,updateVehicle,1684248773674,1684248773999
0,updateVehicle,1684248773999,1684248774352
0,addVehicle,1684248774352,1684248774763
0,updateVehicle,1684248774763,1684248775094
0,updateVehicle,1684248775094,1684248775433
0,updateVehicle,1684248775433,1684248775791
0,updateVehicle,1684248775791,1684248776159
0,updateVehicle,1684248776159,1684248776566
0,addVehicle,1684248776566,1684248776900
0,updateVehicle,1684248776900,1684248777234
0,updateVehicle,1684248777234,1684248777590
0,updateVehicle,1684248777590,1684248777934
0,updateVehicle,1684248777934,1684248778303
0,updateVehicle,1684248778303,1684248778630
0,updateVehicle,1684248778630,1684248778940
0,updateVehicle,1684248778940,1684248779275
0,updateVehicle,1684248779275,1684248779628
0,updateVehicle,1684248779629,1684248780001
0,addVehicle,1684248780002,1684248780388
0,updateVehicle,1684248780388,1684248780708
0,updateVehicle,1684248780708,1684248781054
0,updateVehicle,1684248781054,1684248781384
0,updateVehicle,1684248781384,1684248781704
0,updateVehicle,1684248781704,1684248782018
0,updateVehicle,1684248782018,1684248782346
0,updateVehicle,1684248782346,1684248782675
0,updateVehicle,1684248782675,1684248783019
0,updateVehicle,1684248783019,1684248783298
0,addVehicle,1684248783298,1684248783697
0,updateVehicle,1684248783697,1684248784046
0,updateVehicle,1684248784046,1684248784385
0,updateVehicle,1684248784385,1684248784698
0,updateVehicle,1684248784698,1684248785118
0,updateVehicle,1684248785118,1684248785438
0,updateVehicle,1684248785439,1684248785818
0,updateVehicle,1684248785818,1684248786215
0,updateVehicle,1684248786216,1684248786524
0,updateVehicle,1684248786524,1684248786840
0,updateVehicle,1684248786840,1684248787190
0,addVehicle,1684248787190,1684248787669
0,updateVehicle,1684248787669,1684248788018
0,updateVehicle,1684248788018,1684248788310
0,updateVehicle,1684248788310,1684248788633
0,updateVehicle,1684248788633,1684248789323
0,updateVehicle,1684248789323,1684248789711
0,updateVehicle,1684248789712,1684248789993
0,updateVehicle,1684248789994,1684248790347
0,updateVehicle,1684248790347,1684248790646
0,updateVehicle,1684248790646,1684248791001
0,updateVehicle,1684248791001,1684248791354
0,addVehicle,1684248791354,1684248791720
0,updateVehicle,1684248791720,1684248792086
0,updateVehicle,1684248792086,1684248792484
0,updateVehicle,1684248792484,1684248792817
0,updateVehicle,1684248792817,1684248793148
0,updateVehicle,1684248793148,1684248793494
0,updateVehicle,1684248793494,1684248793833
0,addVehicle,1684248793833,1684248794302
0,updateVehicle,1684248794302,1684248794644
0,updateVehicle,1684248794644,1684248795026
0,updateVehicle,1684248795026,1684248795434
0,addVehicle,1684248795434,1684248795785
0,updateVehicle,1684248795785,1684248796127
0,updateVehicle,1684248796127,1684248796447
0,addVehicle,1684248796447,1684248796782
0,updateVehicle,1684248796782,1684248797137
0,updateVehicle,1684248797137,1684248797452
0,updateVehicle,1684248797452,1684248797823
0,updateVehicle,1684248797824,1684248798213
0,updateVehicle,1684248798213,1684248798585
0,updateVehicle,1684248798585,1684248798990
0,updateVehicle,1684248798990,1684248799320
0,addVehicle,1684248799320,1684248799731
0,updateVehicle,1684248799731,1684248800133
0,updateVehicle,1684248800133,1684248800476
0,updateVehicle,1684248800476,1684248800837
0,updateVehicle,1684248800837,1684248801181
0,updateVehicle,1684248801181,1684248801513
0,updateVehicle,1684248801513,1684248801906
0,updateVehicle,1684248801906,1684248802263
0,updateVehicle,1684248802263,1684248802653
0,updateVehicle,1684248802653,1684248802982
0,addVehicle,1684248802982,1684248803323
0,updateVehicle,1684248803323,1684248803741
0,updateVehicle,1684248803741,1684248804071
0,updateVehicle,1684248804071,1684248804403
0,updateVehicle,1684248804403,1684248804710
0,updateVehicle,1684248804710,1684248805042
0,addVehicle,1684248805042,1684248805444
0,updateVehicle,1684248805444,1684248805796
0,updateVehicle,1684248805797,1684248806208
0,updateVehicle,1684248806208,1684248806758
0,updateVehicle,1684248806758,1684248807068
0,updateVehicle,1684248807069,1684248807402
0,updateVehicle,1684248807402,1684248807704
0,updateVehicle,1684248807704,1684248808032
0,updateVehicle,1684248808032,1684248808375
0,updateVehicle,1684248808375,1684248808770
0,updateVehicle,1684248808770,1684248809189
0,addVehicle,1684248809189,1684248809547
0,updateVehicle,1684248809547,1684248809888
0,updateVehicle,1684248809888,1684248810187
0,updateVehicle,1684248810187,1684248810522
0,addVehicle,1684248810522,1684248810895
0,updateVehicle,1684248810895,1684248811233
0,updateVehicle,1684248811233,1684248811581
0,updateVehicle,1684248811581,1684248811958
0,updateVehicle,1684248811958,1684248812341
0,updateVehicle,1684248812341,1684248812692
0,updateVehicle,1684248812692,1684248813040
0,updateVehicle,1684248813040,1684248813375
0,addVehicle,1684248813375,1684248813744
0,updateVehicle,1684248813744,1684248814164
0,updateVehicle,1684248814164,1684248814555
0,updateVehicle,1684248814555,1684248814930
0,updateVehicle,1684248814930,1684248815232
0,updateVehicle,1684248815232,1684248815545
0,updateVehicle,1684248815545,1684248815890
0,addVehicle,1684248815890,1684248816234
0,updateVehicle,1684248816234,1684248816682
0,updateVehicle,1684248816682,1684248817015
0,updateVehicle,1684248817015,1684248817356
0,updateVehicle,1684248817356,1684248817723
0,addVehicle,1684248817723,1684248818121
0,updateVehicle,1684248818122,1684248818500
0,updateVehicle,1684248818500,1684248818908
0,addVehicle,1684248818908,1684248819379
0,updateVehicle,1684248819379,1684248819740
0,updateVehicle,1684248819740,1684248820086
0,updateVehicle,1684248820087,1684248820482
0,updateVehicle,1684248820482,1684248820805
0,updateVehicle,1684248820805,1684248821141
0,updateVehicle,1684248821141,1684248821493
0,updateVehicle,1684248821493,1684248821834
0,updateVehicle,1684248821834,1684248822242
0,addVehicle,1684248822243,1684248822623
0,updateVehicle,1684248822623,1684248822928
0,updateVehicle,1684248822928,1684248823265
0,updateVehicle,1684248823265,1684248823593
0,updateVehicle,1684248823593,1684248823956
0,updateVehicle,1684248823956,1684248824278
0,addVehicle,1684248824278,1684248824627
0,updateVehicle,1684248824627,1684248824971
0,updateVehicle,1684248824972,1684248825352
0,updateVehicle,1684248825352,1684248825759
0,updateVehicle,1684248825760,1684248826109
0,updateVehicle,1684248826109,1684248826442
0,updateVehicle,1684248826442,1684248826789
0,addVehicle,1684248826789,1684248827190
0,updateVehicle,1684248827190,1684248827572
0,updateVehicle,1684248827572,1684248827902
0,updateVehicle,1684248827902,1684248828235
0,updateVehicle,1684248828235,1684248828594
0,addVehicle,1684248828594,1684248828950
0,updateVehicle,1684248828950,1684248829291
0,updateVehicle,1684248829291,1684248829627
0,updateVehicle,1684248829627,1684248829950
0,updateVehicle,1684248829950,1684248830324
0,updateVehicle,1684248830324,1684248830719
0,updateVehicle,1684248830719,1684248831069
0,updateVehicle,1684248831069,1684248831414
0,updateVehicle,1684248831415,1684248831743
0,addVehicle,1684248831743,1684248832106
0,updateVehicle,1684248832106,1684248832491
0,updateVehicle,1684248832491,1684248832801
0,updateVehicle,1684248832801,1684248833159
0,updateVehicle,1684248833159,1684248833500
0,updateVehicle,1684248833501,1684248833853
0,updateVehicle,1684248833853,1684248834261
0,updateVehicle,1684248834261,1684248834653
0,updateVehicle,1684248834653,1684248835029
0,updateVehicle,1684248835029,1684248835428
0,addVehicle,1684248835428,1684248835830
0,updateVehicle,1684248835830,1684248836191
0,updateVehicle,1684248836191,1684248836537
0,addVehicle,1684248836537,1684248836886
0,updateVehicle,1684248836886,1684248837230
0,updateVehicle,1684248837230,1684248837680
0,updateVehicle,1684248837680,1684248838018
0,addVehicle,1684248838018,1684248838362
0,updateVehicle,1684248838362,1684248838696
0,updateVehicle,1684248838696,1684248839095
0,updateVehicle,1684248839095,1684248839471
0,updateVehicle,1684248839471,1684248839802
0,updateVehicle,1684248839802,1684248840172
0,updateVehicle,1684248840172,1684248840539
0,updateVehicle,1684248840539,1684248840951
0,addVehicle,1684248840952,1684248841572
0,updateVehicle,1684248841572,1684248841916
0,updateVehicle,1684248841916,1684248842238
0,addVehicle,1684248842238,1684248842598
0,updateVehicle,1684248842598,1684248842965
0,updateVehicle,1684248842965,1684248843338
0,updateVehicle,1684248843338,1684248843703
0,updateVehicle,1684248843703,1684248844035
0,updateVehicle,1684248844035,1684248844346
0,updateVehicle,1684248844346,1684248844656
0,updateVehicle,1684248844656,1684248845040
0,updateVehicle,1684248845040,1684248845412
0,addVehicle,1684248845412,1684248845725
0,updateVehicle,1684248845725,1684248846085
0,updateVehicle,1684248846085,1684248846426
0,updateVehicle,1684248846426,1684248846760
0,addVehicle,1684248846760,1684248847123
0,updateVehicle,1684248847123,1684248847484
0,addVehicle,1684248847484,1684248847834
0,updateVehicle,1684248847834,1684248848218
0,updateVehicle,1684248848218,1684248848553
0,addVehicle,1684248848553,1684248849024
0,updateVehicle,1684248849024,1684248849449
0,updateVehicle,1684248849449,1684248849848
0,updateVehicle,1684248849848,1684248850236
0,updateVehicle,1684248850236,1684248850525
0,updateVehicle,1684248850525,1684248850826
0,updateVehicle,1684248850826,1684248851143
0,addVehicle,1684248851143,1684248851508
0,updateVehicle,1684248851508,1684248851886
0,updateVehicle,1684248851886,1684248852218
0,updateVehicle,1684248852218,1684248852593
0,updateVehicle,1684248852593,1684248852931
0,updateVehicle,1684248852931,1684248853274
0,updateVehicle,1684248853274,1684248853632
0,addVehicle,1684248853632,1684248853966
0,updateVehicle,1684248853967,1684248854302
0,updateVehicle,1684248854302,1684248854636
0,addVehicle,1684248854636,1684248854982
0,updateVehicle,1684248854982,1684248855317
0,updateVehicle,1684248855318,1684248855709
0,updateVehicle,1684248855709,1684248856072
0,addVehicle,1684248856072,1684248856435
0,updateVehicle,1684248856435,1684248856777
0,updateVehicle,1684248856777,1684248857138
0,updateVehicle,1684248857138,1684248857468
0,updateVehicle,1684248857468,1684248857806
0,updateVehicle,1684248857806,1684248858101
0,updateVehicle,1684248858102,1684248858406
0,addVehicle,1684248858406,1684248858788
0,updateVehicle,1684248858788,1684248859138
0,updateVehicle,1684248859139,1684248859527
0,updateVehicle,1684248859527,1684248859825
0,updateVehicle,1684248859825,1684248860152
0,updateVehicle,1684248860152,1684248860539
0,updateVehicle,1684248860539,1684248860864
0,updateVehicle,1684248860864,1684248861208
0,updateVehicle,1684248861208,1684248861541
0,updateVehicle,1684248861541,1684248861999
0,addVehicle,1684248861999,1684248862291
0,updateVehicle,1684248862291,1684248862629
0,updateVehicle,1684248862629,1684248862987
0,updateVehicle,1684248862987,1684248863287
0,updateVehicle,1684248863287,1684248863631
0,updateVehicle,1684248863631,1684248863991
0,addVehicle,1684248863991,1684248864358
0,updateVehicle,1684248864358,1684248864688
0,updateVehicle,1684248864688,1684248865044
0,updateVehicle,1684248865044,1684248865434
0,updateVehicle,1684248865434,1684248865821
0,updateVehicle,1684248865821,1684248866172
0,updateVehicle,1684248866173,1684248866503
0,updateVehicle,1684248866504,1684248866819
0,updateVehicle,1684248866819,1684248867193
0,updateVehicle,1684248867193,1684248867573
0,addVehicle,1684248867573,1684248867928
0,updateVehicle,1684248867928,1684248868284
0,updateVehicle,1684248868284,1684248868594
0,updateVehicle,1684248868594,1684248868955
0,updateVehicle,1684248868955,1684248869372
0,updateVehicle,1684248869372,1684248869682
0,addVehicle,1684248869682,1684248870047
0,updateVehicle,1684248870047,1684248870379
0,updateVehicle,1684248870379,1684248870932
0,updateVehicle,1684248870932,1684248871289
0,updateVehicle,1684248871289,1684248871638
0,updateVehicle,1684248871638,1684248871967
0,updateVehicle,1684248871967,1684248872322
0,updateVehicle,1684248872322,1684248872686
0,updateVehicle,1684248872686,1684248873096
0,updateVehicle,1684248873096,1684248873426
0,addVehicle,1684248873426,1684248873755
0,updateVehicle,1684248873755,1684248874127
0,updateVehicle,1684248874127,1684248874489
0,updateVehicle,1684248874490,1684248874837
0,updateVehicle,1684248874837,1684248875248
0,updateVehicle,1684248875248,1684248875603
0,updateVehicle,1684248875603,1684248875924
0,updateVehicle,1684248875924,1684248876300
